,Subj_Pred,Obj,Obj_true,PMID
774,Identification of predisposing genes is complicated,[start] by [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] by several factors [end],15823494
775,none of the patients fulfill,[start] as a [UNK] of [UNK] [end],[start] the treatment target [end],26111830
776,The overall SIRs for cancer in the spouses of individuals with T2 DM were,[start] [UNK] [end],[start] 1.01 [end],25604005
777,"early dietary changes , such as increased intake of whey protein that improve muscle function affect",[start] lung cancer [end],[start] biomarkers [end],2016
778,Conclusions was,[start] as [UNK] [end],[start] high among diabetics [end],23802882
779,their admission is associated,[start] with increased risk of type 2 diabetes [end],[start] with increased risk of length of stay [end],25270482
780,The main goals in management include,[start] the risk of microvascular complications such as retinopathy in patients with type 2 diabetes mellitus [end],[start] normalising hyperglycaemia [end],27622231
781,self - efficacy was,[start] [UNK] [end],[start] the predictor variable that influenced both self - care [end],24084701
782,Awareness of risk factors for developing type 2 diabetes will promote,[start] cardiovascular disease risk [end],[start] screening [end],11800065
783,this paper describes,[start] the basis for the application of cardiovascular disease [end],[start] the perspectives [end],26351268
784,This article systematically reviews,[start] the role of these in [UNK] [UNK] [end],[start] the functional implications of these gene variants on the regulation of beta - cell function [end],22972441
785,Insulin resistance is,[start] a common cause of death in women [end],[start] a major contributor to progression of the disease [end],10348076
786,men achieve,[start] [UNK] [end],[start] greater risk reduction from a diet high in fish At the same time [end],Richard Aguilar 
787,Insulin to be required,[start] for the development of t1d [end],[start] again later in the natural history of disease [end],19893798
788,social support can help,[start] to provide critical issues [end],[start] to improve the self - management [end],31640691
789,practices are not considered,[start] the risk of diabetes [end],[start] part of conventional Western medicine [end],23802882
790,environmental factors are,[start] more likely to be diagnosed with cardiovascular disease risk [end],[start] important determinants for the expression of this disease [end],10943809
791,Type 2 Diabetes focusing,[start] on the latest evidence on the internet [end],[start] on treatment [end],25732301
792,the relative risks of type 2 diabetes mellitus risk for individuals with hypertensive disorders during preeclampsia were,[start] the effect of [UNK] on the disease s quality of life [end],[start] 1.59 ( 95 % credibility interval [end],27518283
793,the precise drug is,[start] a common in the clinic with [UNK] [end],[start] most likely to be safe for the reduction of the economic impact on a global scale [end],30515958
794,classical Type 2 diabetes to come,[start] by the presence of [UNK] [UNK] [UNK] [end],[start] from direct sequencing of candidate genes [end],1485947
795,EMBASE were searched,[start] in all subjects [end],[start] between January 2005 and May 2018 [end],30131299
796,2 diabetes is caused,[start] as a leading cause of cancer related deaths [end],[start] by an interaction of genetic factors [end],23868079
797,a chronic disease has reached,[start] a high blood pressure [end],[start] the levels of a global epidemic [end],30515958
798,Racial differences in age at diagnosis found in 1988 to 1994 are found to,[start] in [UNK] [UNK] [end],[start] 2000 [end],15671192
799,An appreciation of the complex pathophysiology of type 2 diabetes allows,[start] both [UNK] and [UNK] in the treatment of diabetes [end],[start] the primary care practitioner to best manage patients with this common disorder [end],27262256
800,potential life lost,[start] [UNK] [end],"[start] for every 100,000 people [end]",24299125
801,a major role to play,[start] a great influence on understanding of the event [end],[start] in the prevention of type 2 diabetes in children [end],11979020
802,most patients need,[start] to be [UNK] [end],[start] medication [end],12408409
803,the latest studies have shown,[start] the potential for the development of targeted therapies of clinically relevant asian population [end],[start] the increasing trends for the involvement of oxidative stress in the pathogenesis of T2DM In this regard [end],28460155
804,Results fell,[start] [UNK] [end],[start] under the high aortic stiffness group [end],30928570
805,The perceived stress reduced,[start] [UNK] [end],[start] 26.1 % [end],30024853
806,Diabetes is associated,[start] with a high incidence of diabetes [end],"[start] with complications , including amputation [end]",29417379
807,"the most prominent risk factor , which is obesity is",[start] more effective in reducing the risk of diabetes in a high risk population [end],[start] more common in women [end],27159875
808,This review will investigate,[start] the role of these in [UNK] [UNK] [UNK] [UNK] [end],"[start] usefulness of T2 DM prevention , further to that [end]",21128892
809,clinical entity underlies,[start] [UNK] [end],[start] with various pathophysiological factors [end],28460155
810,This article is,[start] a major role in the [UNK] of [UNK] [end],[start] the result of an extensive literature review [end],17293741
811,One large study conducted in the United Kingdom demonstrated,[start] that the effect of [UNK] were modified by factors such as age gender cardiovascular risk factor status drinking type of,"[start] that providing intensive blood glucose control significantly reduced the risk of microvascular complications , such as retinopathy , in patients with type 2 diabetes mellitus [end]",12489382
