28895566	Genome sequencing and gene expression analyses of prostate tumours have highlighted the potential importance of genetic and epigenetic changes observed in WNT signalling pathway components in prostate tumours - particularly in the development of castration - resistant prostate cancer.	sequencing	Genome	analyses of prostate tumours	1	1			
32316716	In recent years , a great deal of evidence shows that metformin can reduce the risk and mortality of tumors such as lung cancer.	shows	a great deal of evidence	that metformin can reduce the mortality of tumors such as lung cancer	In recent years	1	1		
20588002	Conclusion : Home NIV is consistently effective in improving HRQoL and physiological parameters in patients with CRF.	is	Home NIV	consistently effective in improving HRQoL in patients with CRF	1	1			
32421967	Computer - aided drug design contributes to the discovery of novel autoantibodies , and molecular docking promises to enhance it.	contributes	Computer - aided drug design	to the discovery of novel autoantibodies	1	1			
17059972	Accurate diagnosis , education , treatment , and referral to a certified diabetes educator , endocrinologist , dietitian , social worker , and psychologist are needed to provide the child with the skills necessary to manage diabetes over a lifetime.	are needed	treatment to dietitian	to provide the child with the skills necessary to manage diabetes over a lifetime	1	1			
24890450	The management of breast cancer has evolved in the last 40 years to now encompass not only treating the cancer in the most effective way , but also to detect and treat cancers before they can pose a risk to patients.	treat	The management	cancers	before they can pose a risk to patients	1	1		
30404996	Lead exposure contributing to cardiovascular diseases is known and recognized widely.	contributing	Lead exposure	to cardiovascular diseases	1	1			
10423080	This study assessed the possible effects of population - wide ( 2 % lower DBP for all ) and targeted ( 7 % lower DBP for those with usual DBP > or = 95 mmHg ) BP interventions in Asia , using data from surveys of blood pressure levels , the Global Burden of Disease Project , Eastern Asian cohort studies and randomised trials of blood pressure lowering.	assessed	This study	the possible effects of population - wide ( 2 % lower DBP for all	1	1			
25172068	The combination of behavioral , social , environmental , and biological factors , and others related to health care systems , that contribute to the development of cardiovascular diseases requires a multi-sector strategy that promotes a healthy lifestyle , reduces cardiovascular risk factors , and cuts mortality and morbidity through quality health care services.	related	others	to health care systems	1	1			
23980680	Lung cancer is biologically aggressive and is the leading cause of cancer - related deaths.	is	Lung cancer	the leading cause of cancer - related deaths	1	1			
32264856	This study was conducted to assess the prevalence of chronic respiratory symptoms and pulmonary function status of Ethiopian farmers exposed to farming activities.	was conducted	This study	to assess the prevalence of chronic respiratory symptoms	1	1			
8976406	Now the lifetime cancer destiny of a patient who carries a BRCA1 or BRCA2 germ line mutation can be determined with an extraordinary degree of precision.	can be determined	the lifetime cancer destiny of a patient	with an extraordinary degree of precision	Now	1	1		
17136967	The Chronic Respiratory Questionnaire has demonstrated excellent measurement properties for both discriminative and evaluative purposes and served as a model in numerous methodological studies in chronic airflow limitation and patients with chronic obstructive pulmonary disease.	served	The Chronic	as a model in numerous methodological studies in patients with chronic obstructive pulmonary disease	1	1			
12489382	One large study conducted in the United Kingdom demonstrated that providing intensive blood glucose control significantly reduced the risk of microvascular complications , such as retinopathy , nephropathy , and neuropathy , in patients with type 2 diabetes mellitus.	demonstrated	One large study conducted in the United Kingdom	that providing intensive blood glucose control significantly reduced the risk of microvascular complications , such as nephropathy , in patients with type 2 diabetes mellitus	1	1			
